broker_folder,markdown_file,document_sha1,processed_at,raw_json_path,broker_name,publish_date,announcement_stage,procurement_category,project_subcategory,project_name,procurement_method,procurement_action,procurement_scope_summary,budget_amount_yuan,ceiling_price_yuan,winning_amount_yuan,bid_deadline_at,service_period_months,delivery_period_days,winning_supplier
everbright_securities,806d76aa96c367029254cae1.md,e38849810e49f8312c4e81a2d76b85fa99ae8538,2026-06-25T08:25:12.553626+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\806d76aa96c367029254cae1.json,光大期货,2026-05-08,结果公示,IT软硬件,业务系统与软件,博易APP技术服务采购项目,单一来源,,,,,,,,,上海澎博网络数据信息咨询有限公司
everbright_securities,8f36977b79517a3e0134f953.md,17949517d4dcc876e618ff4d4b8306eb4da209d5,2026-06-25T08:25:12.553483+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\8f36977b79517a3e0134f953.json,光大期货,2026-02-04,结果公示,IT软硬件,业务系统与软件,易达期货期权交易系统采购项目,单一来源,,,,,,,,,上海汉霖信息科技有限公司
everbright_securities,95b768918af5749f3d569bd8.md,98c35069ff73b7c3a39bee46da67b0cefa7ba198,2026-06-25T08:25:12.554182+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\95b768918af5749f3d569bd8.json,光大证券,2024-01-26,采购招标,其他,行政与办公后勤,武汉新华路营业部新址装修工程（家具项目）,公开招标,,,,,,,,,
everbright_securities,b52854b79a9c3d2bd45fe983.md,850efd9090a33f2fcfb7dcfcd3d1f5923542d4b5,2026-06-25T08:25:12.555164+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\b52854b79a9c3d2bd45fe983.json,光大期货,2026-03-12,结果公示,IT软硬件,业务系统与软件,博易云“网上行情系统”技术服务采购项目,单一来源,,,,,,,,,上海澎博网络数据信息咨询有限公司
everbright_securities,b5a43fc486fde41af53c2b0d.md,cea2574a5525b12efd47e58b1cc5eb152d923000,2026-06-25T08:25:12.563077+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\b5a43fc486fde41af53c2b0d.json,光大期货,2026-02-25,结果公示,IT软硬件,业务系统与软件,顶点HTS股票期权交易系统软件采购,单一来源,,,,,,,,,福建顶点软件股份有限公司
everbright_securities,b85f0a2110a6842cba001fab.md,37dbf498a7c97c292a965e8d0436a448fa698d01,2026-06-25T08:25:12.564946+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\b85f0a2110a6842cba001fab.json,光大期货,2023-03-10,采购招标,IT软硬件,基础算力与云存储,光大期货中金所自建机房综合布线采购项目,公开招标,,,,,,,,,
everbright_securities,b8b42c5e3f4f5f3b8c169cc3.md,82d7c958f198e05be2946fc22b511783b6f21f7f,2026-06-25T08:25:12.563137+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\b8b42c5e3f4f5f3b8c169cc3.json,光大证券,2026-04-07,采购招标,专业及金融服务,人力与外包服务,光大证券股份有限公司2026年招标代理机构遴选项目（标段一货物服务类）,公开招标,,,,,,,,,
everbright_securities,b8b42c5e3f4f5f3b8c169cc3.md,82d7c958f198e05be2946fc22b511783b6f21f7f,2026-06-25T08:25:12.563137+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\b8b42c5e3f4f5f3b8c169cc3.json,光大证券,2026-04-07,采购招标,其他,工程装修与物业,光大证券股份有限公司2026年招标代理机构遴选项目（标段二工程类）,公开招标,,,,,,,,,
everbright_securities,cc787eeaac028fe1e7cd874a.md,cbf6b406905ad7dcd81ffe18578efc59bf7f3c85,2026-06-25T08:25:12.562928+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\cc787eeaac028fe1e7cd874a.json,光大证券,2024-04-29,采购招标,其他,工程装修与物业,宁海气象北路营业部新址装修工程（空调新风项目）,公开招标,,,,,,,,,
everbright_securities,cfd9ecfc56d5c4613f0848ea.md,a2c054615cf8b0d1718883e213927ca9315cd810,2026-06-25T08:25:12.564150+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\cfd9ecfc56d5c4613f0848ea.json,光大证券,2024-01-26,采购招标,其他,工程装修与物业,武汉新华路营业部新址装修工程（空调新风项目）,公开招标,,,,,,,,,
everbright_securities,df4ce0585c5a1ce4a1dbbe15.md,eccc62b1f06b5902862fcfcf2ff53ee1b2621f85,2026-06-25T08:25:12.576368+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\df4ce0585c5a1ce4a1dbbe15.json,光大证券,2024-04-19,采购招标,其他,行政与办公后勤,深圳深南大道营业部新址装修工程（家具项目）,公开招标,,,,,,,,,
everbright_securities,e3a388eef4b72fde3a095631.md,3aaf3e0f6aa4cb4d0e9316572be3d0cf2f56be58,2026-06-25T08:25:12.575762+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\e3a388eef4b72fde3a095631.json,光大期货,2026-02-10,采购招标,IT软硬件,基础算力与云存储,郑州联通机房运营商线路采购项目,单一来源,,,,,,,,,
everbright_securities,e85a58d2933e28e83a472cfe.md,1b4ff6ff0195a614d5f10702958619f529237c2f,2026-06-25T08:25:12.575602+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\e85a58d2933e28e83a472cfe.json,光大期货,2025-01-27,结果公示,IT软硬件,基础算力与云存储,郑州联通机房运营商线路采购项目,单一来源,,,,,,,,,中国联合网络通信有限公司郑州市分公司
everbright_securities,f9f022703b3e1ccfb158313e.md,c6b89d737ced91e62fcdead1b1eeb2340fe4ffd7,2026-06-25T08:25:12.576448+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\f9f022703b3e1ccfb158313e.json,光大期货,2026-03-10,结果公示,IT软硬件,业务系统与软件,德索CRM技术服务采购项目,单一来源,,,,,,,,,上海德索信息技术有限公司
everbright_securities,ff4ccd4daf40ad8e3cd2a1ab.md,a0a49f0f7c1ab8a4cbc0e46f39a55a445eb9d729,2026-06-25T08:25:12.575992+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\everbright_securities\ff4ccd4daf40ad8e3cd2a1ab.json,光大证券,2024-03-28,采购招标,其他,工程装修与物业,东莞长安德政中路营业部新址装修工程（装饰项目）,公开招标,,,,,,,,,
guangfa_securities,04804f0061b0f12b0400e8ea.md,81c173423fa6b01cf7ee28655db890715ea9770c,2026-06-25T08:25:12.575882+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\04804f0061b0f12b0400e8ea.json,广发证券,2026-05-25,采购招标,IT软硬件,基础算力与云存储,广发证券集中交易备份查询节点配件采购项目,,,,,,,,,,
guangfa_securities,0721725c04e7a3017bb28a45.md,726c28c2553b621bd0ca2268b5992d9644e1dac7,2026-06-25T08:25:12.583207+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\0721725c04e7a3017bb28a45.json,广发证券,2026-03-12,采购招标,IT软硬件,IT运维与外包,2026年信息系统改造项目-标段1：财富管理与零售服务类系统开发测试服务,,,,,,,,,,
guangfa_securities,0721725c04e7a3017bb28a45.md,726c28c2553b621bd0ca2268b5992d9644e1dac7,2026-06-25T08:25:12.583207+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\0721725c04e7a3017bb28a45.json,广发证券,2026-03-12,采购招标,IT软硬件,IT运维与外包,2026年信息系统改造项目-标段2：交易与技术平台系统开发测试服务,,,,,,,,,,
guangfa_securities,0721725c04e7a3017bb28a45.md,726c28c2553b621bd0ca2268b5992d9644e1dac7,2026-06-25T08:25:12.583207+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\0721725c04e7a3017bb28a45.json,广发证券,2026-03-12,采购招标,IT软硬件,IT运维与外包,2026年信息系统改造项目-标段3：股衍类系统开发测试服务,,,,,,,,,,
guangfa_securities,0721725c04e7a3017bb28a45.md,726c28c2553b621bd0ca2268b5992d9644e1dac7,2026-06-25T08:25:12.583207+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\0721725c04e7a3017bb28a45.json,广发证券,2026-03-12,采购招标,IT软硬件,IT运维与外包,2026年信息系统改造项目-标段4：固收类系统开发测试服务,,,,,,,,,,
guangfa_securities,0721725c04e7a3017bb28a45.md,726c28c2553b621bd0ca2268b5992d9644e1dac7,2026-06-25T08:25:12.583207+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\0721725c04e7a3017bb28a45.json,广发证券,2026-03-12,采购招标,IT软硬件,IT运维与外包,2026年信息系统改造项目-标段5：管理支持类系统开发测试服务,,,,,,,,,,
guangfa_securities,10f3513c7e84d476b09f755c.md,ae3c3bccb24c08142065255c8571776a6af124be,2026-06-25T08:25:12.583678+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\10f3513c7e84d476b09f755c.json,,,,,,,,,,,,,,,,
guangfa_securities,179eda1ae790c8235bd091be.md,23659e1e0e4c0d1124e6870047c6a4a2f605deed,2026-06-25T08:25:12.583459+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\179eda1ae790c8235bd091be.json,广发证券,2026-05-07,采购招标,IT软硬件,业务系统与软件,广发证券财富经纪业务客户激活AI智能体项目,,,,,,,,,,
guangfa_securities,182766ee2d1977732a5542a0.md,c29aee35c3117f99a25c5e172d6d8ab9d606d7eb,2026-06-25T08:25:12.584082+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\182766ee2d1977732a5542a0.json,广发证券,2026-04-08,采购招标,其他,其他未分类,广发证券第15届金交会展位搭建项目,,,,,,,,,,
guangfa_securities,1acce8043b41c94ea69bbb71.md,3f50f231681ffab47a509d9538328705ba10e599,2026-06-25T08:25:12.586427+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1acce8043b41c94ea69bbb71.json,广发证券,2026-03-13,采购招标,IT软硬件,IT运维与外包,广发证券2026年易捷行云原厂云平台软件维保采购项目,公开招标,,,,,,,,,
guangfa_securities,1bc423f1a0317a6f5bf2b290.md,72b6dda46320c1ce395957794b403692ecd01b81,2026-06-25T08:25:12.592947+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1bc423f1a0317a6f5bf2b290.json,广发证券,2026-06-02,采购招标,专业及金融服务,营销与投研数据,广发证券股份有限公司2026年度小红书推广项目,,,,,,,,,,
guangfa_securities,1ee492f0c78ef25e1df5f037.md,febadd12f28be372d9c49742ca204a430293f699,2026-06-25T08:25:12.593779+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1ee492f0c78ef25e1df5f037.json,广发证券,2026-03-24,采购招标,IT软硬件,网络与信息安全,广发证券信创堡垒机项目,公开招标,,,,,,,,,
guangfa_securities,1fc095ca5f70094e308735f3.md,6622c5e0b17bf8524c3d8e243bc70214b7025779,2026-06-25T08:25:12.591054+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1fc095ca5f70094e308735f3.json,广发证券,2026-05-13,采购招标,其他,工程装修与物业,广发证券保定七一中路营业部搬迁装修工程,公开招标,,,,,,,,,
guangfa_securities,1fc6a25eb5a6732499d6f09a.md,64a966f1bd21dfa9c548c00a2ab60b1accf5f023,2026-06-25T08:25:12.596590+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1fc6a25eb5a6732499d6f09a.json,广发证券,2026-02-09,采购招标,其他,工程装修与物业,广发证券财富经纪业务运营中心通风空调设备采购及安装工程,邀请招标,,,,,,,,,
guangfa_securities,1fec5e232b32a119716bfddc.md,a8a2149c3cb3494d2b7064af9a70311345d45a26,2026-06-25T08:25:12.593646+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1fec5e232b32a119716bfddc.json,广发证券,2026-02-13,采购招标,IT软硬件,业务系统与软件,广发证券财务舞弊风险预警项目,,,,,,,,,,
guangfa_securities,1fffc6f6d6e70dc36d3d3701.md,aae346b1e163e4684a9d51a03852dede287da5c9,2026-06-25T08:25:12.593567+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\1fffc6f6d6e70dc36d3d3701.json,广发证券,2026-03-27,采购招标,IT软硬件,业务系统与软件,广发证券2026年大数据基础数据资产建设-系统协同改造项目,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-09,采购招标,专业及金融服务,法律与合规服务,广发证券2026-2027年度境内常年法律顾问供应商征集公告,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-23,采购招标,IT软硬件,基础算力与云存储,广发证券2026信创适配用途昇腾GPU服务器采购,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-16,采购招标,IT软硬件,基础算力与云存储,广发证券2026年光口网卡配件采购,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-15,采购招标,IT软硬件,业务系统与软件,广发证券AIGC基础平台建设项目(二期)- 智能规划模块供应商征集公告,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-08,采购招标,IT软硬件,业务系统与软件,广发证券互联网营销AI语音智能体,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-05,采购招标,IT软硬件,网络与信息安全,广发证券信创一层及1.5层低时延交换机采购项目,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-05,采购招标,IT软硬件,网络与信息安全,广发证券信创三层低时延交换机 POC测试供应商征集公告,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-11,采购招标,IT软硬件,网络与信息安全,广发证券信创堡垒机采购,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-18,采购招标,IT软硬件,网络与信息安全,广发证券网络性能管理系统采购项目,,,,,,,,,,
guangfa_securities,2523e4ec97af45e09c2f60aa.md,f368cf027f723fc88b5e55cfab16b6b7b053c9ec,2026-06-25T08:25:12.606829+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2523e4ec97af45e09c2f60aa.json,广发证券,2026-06-02,采购招标,专业及金融服务,营销与投研数据,广发证券股份有限公司2026年度小红书推广项目供应商征集公告,,,,,,,,,,
guangfa_securities,28152c1f827408233837e66c.md,ce7289b4401bb9c7e854357d522ae358401055c8,2026-06-25T08:25:12.597409+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\28152c1f827408233837e66c.json,广发证券,2026-01-09,采购招标,IT软硬件,IT运维与外包,广发证券财富经纪业务运营中心的机房与防雷工程、UPS系统项目,,,,,,,,,,
guangfa_securities,28d00405e15c094e34d7f754.md,95b48e57df073edd8840b54a9cc6fcc6d3ac6290,2026-06-25T08:25:12.598059+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\28d00405e15c094e34d7f754.json,广发证券,2026-04-01,采购招标,IT软硬件,IT运维与外包,广发证券集中交易系统华为存储一年期原厂维保服务采购项目,,,,,,,,,,
guangfa_securities,2c14691f26dafa3bb58552f5.md,f2ceaac9355956c548791b50d9f52fdd6a12bccf,2026-06-25T08:25:12.597458+00:00,D:\Auto_capture_info\documents\structured_announcements\raw_json\guangfa_securities\2c14691f26dafa3bb58552f5.json,广发证券,2026-04-02,采购招标,其他,工程装修与物业,广发证券西安锦业路营业部装修工程,公开招标,,,,,,,,,
